---Collected Data after WordsCount---
Word: xxi -> Occurrence: 1
Word: octoberlet -> Occurrence: 1
Word: exactness -> Occurrence: 1
Word: calmness -> Occurrence: 4
Word: injuries -> Occurrence: 1
Word: unity -> Occurrence: 1
Word: bruised -> Occurrence: 2
Word: floorindeed -> Occurrence: 1
Word: originated -> Occurrence: 1
Word: leg -> Occurrence: 1
Word: eversfield -> Occurrence: 1
Word: anyone -> Occurrence: 1
Word: awkward -> Occurrence: 1
Word: kink -> Occurrence: 1
Word: slippers -> Occurrence: 2
Word: celerity -> Occurrence: 1
Word: simmons -> Occurrence: 1
Word: superficial -> Occurrence: 1
Word: depressed -> Occurrence: 1
Word: fracture -> Occurrence: 1
Word: skull -> Occurrence: 2
Word: extending -> Occurrence: 1
Word: motor -> Occurrence: 2
Word: suffusion -> Occurrence: 2
Word: trephine -> Occurrence: 1
Word: tapping -> Occurrence: 1
Word: pajamas -> Occurrence: 1
Word: backand -> Occurrence: 1
Word: briefly -> Occurrence: 1
Word: operationfor -> Occurrence: 1
Word: trephining -> Occurrence: 1
Word: clot -> Occurrence: 1
Word: hmorrhage -> Occurrence: 1
Word: deathwatch -> Occurrence: 1
Word: insensibility -> Occurrence: 1
Word: inured -> Occurrence: 1
Word: beds -> Occurrence: 1
Word: surging -> Occurrence: 2
Word: blows -> Occurrence: 1
Word: enduring -> Occurrence: 1
Word: peal -> Occurrence: 1
Word: convulsively -> Occurrence: 2
Word: smarts -> Occurrence: 1
Word: dreamedhe -> Occurrence: 1
Word: quinceythe -> Occurrence: 1
Word: brandyit -> Occurrence: 1
Word: studyquick -> Occurrence: 1
Word: moistened -> Occurrence: 2
Word: parched -> Occurrence: 1
Word: revived -> Occurrence: 1
Word: interval -> Occurrence: 2
Word: piercingly -> Occurrence: 1
Word: confusion -> Occurrence: 1
Word: roved -> Occurrence: 1
Word: closednot -> Occurrence: 1
Word: voluntarily -> Occurrence: 1
Word: deathor -> Occurrence: 1
Word: blinked -> Occurrence: 2
Word: gripped -> Occurrence: 2
Word: thennot -> Occurrence: 1
Word: laughing -> Occurrence: 1
Word: glinted -> Occurrence: 1
Word: tojust -> Occurrence: 1
Word: thingsnot -> Occurrence: 1
Word: sapphire -> Occurrence: 1
Word: moths -> Occurrence: 1
Word: crossbones -> Occurrence: 1
Word: acherontia -> Occurrence: 1
Word: aitetropos -> Occurrence: 1
Word: sphingeswhat -> Occurrence: 1
Word: deathshead -> Occurrence: 1
Word: stopping -> Occurrence: 2
Word: redlike -> Occurrence: 1
Word: countless -> Occurrence: 1
Word: widejust -> Occurrence: 1
Word: splendour -> Occurrence: 1
Word: owned -> Occurrence: 2
Word: grimmer -> Occurrence: 1
Word: watered -> Occurrence: 1
Word: grabbed -> Occurrence: 1
Word: madmanat -> Occurrence: 1
Word: anyhowi -> Occurrence: 1
Word: cling -> Occurrence: 1
Word: armedthe -> Occurrence: 1
Word: wordswe -> Occurrence: 1
Word: significantly -> Occurrence: 3
Word: predominated -> Occurrence: 1
Word: alike -> Occurrence: 1
Word: bristles -> Occurrence: 1
Word: stupor -> Occurrence: 2
Word: facing -> Occurrence: 1
Word: whiteclad -> Occurrence: 1
Word: countin -> Occurrence: 1
Word: tension -> Occurrence: 2
Word: forcing -> Occurrence: 3
Word: tornopen -> Occurrence: 1
Word: resemblance -> Occurrence: 1
Word: compel -> Occurrence: 3
Word: hellish -> Occurrence: 4
Word: blooddripping -> Occurrence: 1
Word: cowered -> Occurrence: 5
Word: crucifixes -> Occurrence: 1
Word: vapour -> Occurrence: 1
Word: trailed -> Occurrence: 1
Word: recoil -> Occurrence: 1
Word: earpiercing -> Occurrence: 1
Word: disarray -> Occurrence: 1
Word: accentuated -> Occurrence: 1
Word: coverlet -> Occurrence: 1
Word: despairingly -> Occurrence: 1
Word: produce -> Occurrence: 1
Word: recovers -> Occurrence: 1
Word: heartbreaking -> Occurrence: 1
Word: moonshine -> Occurrence: 1
Word: partial -> Occurrence: 1
Word: aroused -> Occurrence: 4
Word: embrace -> Occurrence: 1
Word: clothesall -> Occurrence: 1
Word: exertion -> Occurrence: 1
Word: harming -> Occurrence: 1
Word: yielding -> Occurrence: 1
Word: fiercely -> Occurrence: 2
Word: nightrobe -> Occurrence: 1
Word: amidst -> Occurrence: 2
Word: deserts -> Occurrence: 1
Word: punish -> Occurrence: 1
Word: damply -> Occurrence: 1
Word: impassiveness -> Occurrence: 1
Word: twitched -> Occurrence: 1
Word: ruffled -> Occurrence: 1
Word: summons -> Occurrence: 1
Word: divert -> Occurrence: 1
Word: nodding -> Occurrence: 1
Word: concealments -> Occurrence: 1
Word: hay -> Occurrence: 1
Word: ashes -> Occurrence: 1
Word: moistening -> Occurrence: 1
Word: eventually -> Occurrence: 1
Word: flap -> Occurrence: 1
Word: reddening -> Occurrence: 2
Word: minapoor -> Occurrence: 2
Word: minatell -> Occurrence: 1
Word: protectingly -> Occurrence: 1
Word: ordering -> Occurrence: 2
Word: myriads -> Occurrence: 1
Word: mindall -> Occurrence: 1
Word: mistor -> Occurrence: 1
Word: disappearedstood -> Occurrence: 1
Word: dash -> Occurrence: 1
Word: bared -> Occurrence: 1
Word: refreshment -> Occurrence: 1
Word: reeking -> Occurrence: 1
Word: sneering -> Occurrence: 1
Word: drip -> Occurrence: 1
Word: overpower -> Occurrence: 1
Word: drooped -> Occurrence: 1
Word: mockingly -> Occurrence: 1
Word: designs -> Occurrence: 1
Word: energies -> Occurrence: 2
Word: meagainst -> Occurrence: 1
Word: intrigued -> Occurrence: 1
Word: borni -> Occurrence: 1
Word: countermining -> Occurrence: 1
Word: bountiful -> Occurrence: 1
Word: winepress -> Occurrence: 1
Word: avenged -> Occurrence: 1
Word: minister -> Occurrence: 1
Word: punished -> Occurrence: 1
Word: aided -> Occurrence: 1
Word: thwarting -> Occurrence: 1
Word: shirt -> Occurrence: 1
Word: spurt -> Occurrence: 1
Word: suffocate -> Occurrence: 1
Word: meekness -> Occurrence: 1
Word: righteousness -> Occurrence: 1
Word: cleanse -> Occurrence: 1
Word: pollution -> Occurrence: 1
Word: quicken -> Occurrence: 1
Word: deepened -> Occurrence: 2
Word: whitening -> Occurrence: 1
Word: xxii -> Occurrence: 1
Word: octoberas -> Occurrence: 1
Word: testedthat -> Occurrence: 1
Word: downhe -> Occurrence: 1
Word: confessed -> Occurrence: 1
Word: dozingwhen -> Occurrence: 1
Word: misadventure -> Occurrence: 1
Word: demand -> Occurrence: 1
Word: necessarily -> Occurrence: 1
Word: sortno -> Occurrence: 1
Word: painfulshould -> Occurrence: 1
Word: wisdom -> Occurrence: 1
Word: pitiful -> Occurrence: 2
Word: enduredthan -> Occurrence: 1
Word: fixedly -> Occurrence: 4
Word: martyr -> Occurrence: 1
Word: myselfand -> Occurrence: 1
Word: ita -> Occurrence: 1
Word: meaningly -> Occurrence: 1
Word: euthanasia -> Occurrence: 2
Word: fouled -> Occurrence: 1
Word: dienay -> Occurrence: 1
Word: deathtill -> Occurrence: 1
Word: quicksand -> Occurrence: 1
Word: shake -> Occurrence: 1
Word: shiver -> Occurrence: 2
Word: incoming -> Occurrence: 1
Word: sorrowfully -> Occurrence: 2
Word: strengthened -> Occurrence: 2
Word: phonographs -> Occurrence: 1
Word: doif -> Occurrence: 1
Word: everyone -> Occurrence: 1
Word: measures -> Occurrence: 1
Word: probability -> Occurrence: 1
Word: exists -> Occurrence: 1
Word: rests -> Occurrence: 1
Word: guards -> Occurrence: 1
Word: melt -> Occurrence: 3
Word: preciously -> Occurrence: 1
Word: warningly -> Occurrence: 1
Word: longest -> Occurrence: 1
Word: proverb -> Occurrence: 1
Word: cheques -> Occurrence: 1
Word: traffic -> Occurrence: 2
Word: phrases -> Occurrence: 1
Word: earths -> Occurrence: 1
Word: foxso -> Occurrence: 1
Word: wasting -> Occurrence: 1
Word: simplest -> Occurrence: 2
Word: housebreaker -> Occurrence: 1
Word: locksmith -> Occurrence: 3
Word: policemen -> Occurrence: 2
Word: zealous -> Occurrence: 1
Word: cleveroh -> Occurrence: 1
Word: cleverin -> Occurrence: 1
Word: switzerland -> Occurrence: 2
Word: burglar -> Occurrence: 1
Word: auction -> Occurrence: 1
Word: advertise -> Occurrence: 1
Word: auctioneer -> Occurrence: 1
Word: builder -> Occurrence: 1
Word: authority -> Occurrence: 2
Word: holiday -> Occurrence: 1
Word: rgle -> Occurrence: 2
Word: relaxed -> Occurrence: 1
Word: earthboxesat -> Occurrence: 1
Word: carriages -> Occurrence: 2
Word: convenient -> Occurrence: 1
Word: horsebacking -> Occurrence: 1
Word: snappy -> Occurrence: 1
Word: heraldic -> Occurrence: 1
Word: adornments -> Occurrence: 1
Word: byway -> Occurrence: 1
Word: cabs -> Occurrence: 1
Word: plane -> Occurrence: 1
Word: exigency -> Occurrence: 1
Word: palealmost -> Occurrence: 1
Word: sucked -> Occurrence: 1
Word: objected -> Occurrence: 1
Word: muster -> Occurrence: 1
Word: element -> Occurrence: 1
Word: banqueted -> Occurrence: 1
Word: evercan -> Occurrence: 1
Word: countenance -> Occurrence: 1
Word: overmastered -> Occurrence: 1
Word: thoughtlessness -> Occurrence: 1
Word: reverence -> Occurrence: 1
Word: forgetful -> Occurrence: 2
Word: encourage -> Occurrence: 1
Word: brightest -> Occurrence: 1
Word: enemys -> Occurrence: 2
Word: returnif -> Occurrence: 1
Word: froze -> Occurrence: 1
Word: seared -> Occurrence: 1
Word: ithad -> Occurrence: 1
Word: darlings -> Occurrence: 2
Word: abasement -> Occurrence: 1
Word: leper -> Occurrence: 1
Word: mantle -> Occurrence: 1
Word: wailed -> Occurrence: 1
Word: shuns -> Occurrence: 1
Word: polluted -> Occurrence: 1
Word: wrongs -> Occurrence: 1
Word: thereon -> Occurrence: 1
Word: ascend -> Occurrence: 2
Word: resignation -> Occurrence: 1
Word: pledged -> Occurrence: 2
Word: veil -> Occurrence: 2
Word: holiest -> Occurrence: 2
Word: recruiting -> Occurrence: 1
Word: sergeant -> Occurrence: 1
Word: ranks -> Occurrence: 2
Word: neglect -> Occurrence: 2
Word: spur -> Occurrence: 1
Word: sanctified -> Occurrence: 1
Word: sanctify -> Occurrence: 2
Word: musty -> Occurrence: 1
Word: shutting -> Occurrence: 2
Word: aiding -> Occurrence: 2
Word: stain -> Occurrence: 1
Word: successfully -> Occurrence: 1
Word: waving -> Occurrence: 1
Word: steaming -> Occurrence: 2
Word: platform -> Occurrence: 1
Word: oclockjust -> Occurrence: 1
Word: odium -> Occurrence: 1
Word: smith -> Occurrence: 3
Word: advice -> Occurrence: 1
Word: arlington -> Occurrence: 1
Word: contingent -> Occurrence: 1
Word: looming -> Occurrence: 1
Word: sprucelooking -> Occurrence: 1
Word: neighbours -> Occurrence: 2
Word: fourwheeler -> Occurrence: 1
Word: leisurely -> Occurrence: 2
Word: thickset -> Occurrence: 1
Word: rushwoven -> Occurrence: 1
Word: tools -> Occurrence: 3
Word: cabman -> Occurrence: 1
Word: spikes -> Occurrence: 1
Word: rail -> Occurrence: 2
Word: sauntered -> Occurrence: 1
Word: selection -> Occurrence: 1
Word: orderly -> Occurrence: 2
Word: keyhole -> Occurrence: 1
Word: employers -> Occurrence: 1
Word: selecting -> Occurrence: 1
Word: furiously -> Occurrence: 1
Word: steadying -> Occurrence: 1
Word: purse -> Occurrence: 1
Word: vilely -> Occurrence: 1
Word: vilelylike -> Occurrence: 1
Word: carfaxand -> Occurrence: 1
Word: plain -> Occurrence: 4
Word: wily -> Occurrence: 4
Word: stoneflagged -> Occurrence: 1
Word: stable -> Occurrence: 4
Word: miniature -> Occurrence: 1
Word: overlooked -> Occurrence: 1
Word: cursory -> Occurrence: 1
Word: basement -> Occurrence: 1
Word: attic -> Occurrence: 1
Word: belong -> Occurrence: 1
Word: minutely -> Occurrence: 1
Word: disorder -> Occurrence: 1
Word: pens -> Occurrence: 1
Word: ink -> Occurrence: 1
Word: wrapping -> Occurrence: 1
Word: comb -> Occurrence: 1
Word: jug -> Occurrence: 1
Word: basinthe -> Occurrence: 1
Word: containing -> Occurrence: 1
Word: reddened -> Occurrence: 1
Word: sizes -> Occurrence: 1
Word: returnor -> Occurrence: 1
Word: xxiii -> Occurrence: 1
Word: octoberthe -> Occurrence: 1
Word: glances -> Occurrence: 1
Word: happylooking -> Occurrence: 2
Word: matches -> Occurrence: 1
Word: griefwritten -> Occurrence: 1
Word: realities -> Occurrence: 1
Word: researches -> Occurrence: 1
Word: arminus -> Occurrence: 1
Word: statesman -> Occurrence: 1
Word: alchemistwhich -> Occurrence: 1
Word: scienceknowledge -> Occurrence: 1
Word: remorse -> Occurrence: 1
Word: essay -> Occurrence: 1
Word: childish -> Occurrence: 1
Word: stature -> Occurrence: 2
Word: experimenting -> Occurrence: 2
Word: yethe -> Occurrence: 1
Word: failthe -> Occurrence: 1
Word: furtherer -> Occurrence: 1
Word: childbrain -> Occurrence: 9
Word: succeed -> Occurrence: 3
Word: festina -> Occurrence: 1
Word: lente -> Occurrence: 1
Word: motto -> Occurrence: 1
Word: dulling -> Occurrence: 1
Word: experimentally -> Occurrence: 1
Word: johns -> Occurrence: 1
Word: thereto -> Occurrence: 1
Word: experiments -> Occurrence: 1
Word: allright -> Occurrence: 1
Word: progress -> Occurrence: 1
Word: bury -> Occurrence: 1
Word: postmans -> Occurrence: 1
Word: despatch -> Occurrence: 1
Word: aloud -> Occurrence: 1
Word: hastened -> Occurrence: 1
Word: undoings -> Occurrence: 1
Word: hotly -> Occurrence: 2
Word: devoted -> Occurrence: 2
Word: heresee -> Occurrence: 1
Word: hither -> Occurrence: 1
Word: hourly -> Occurrence: 1
Word: armamentsthe -> Occurrence: 1
Word: latch -> Occurrence: 1
Word: nota -> Occurrence: 1
Word: bene -> Occurrence: 1
Word: suspect -> Occurrence: 3
Word: inserted -> Occurrence: 1
Word: admire -> Occurrence: 1
Word: dominant -> Occurrence: 1
Word: asserted -> Occurrence: 1
Word: parties -> Occurrence: 2
Word: implicitly -> Occurrence: 1
Word: incomer -> Occurrence: 1
Word: surpriseat -> Occurrence: 1
Word: pantherlike -> Occurrence: 1
Word: movementsomething -> Occurrence: 1
Word: unhuman -> Occurrence: 1
Word: eyeteeth -> Occurrence: 1
Word: lionlike -> Occurrence: 1
Word: disdain -> Occurrence: 1
Word: organised -> Occurrence: 1
Word: weapons -> Occurrence: 6
Word: kukri -> Occurrence: 5
Word: quickness -> Occurrence: 2
Word: trenchant -> Occurrence: 1
Word: shorne -> Occurrence: 1
Word: cloth -> Occurrence: 1
Word: banknotes -> Occurrence: 1
Word: aloft -> Occurrence: 1
Word: protective -> Occurrence: 1
Word: cower -> Occurrence: 1
Word: spontaneously -> Occurrence: 1
Word: malignityof -> Occurrence: 1
Word: ragewhich -> Occurrence: 1
Word: greenishyellow -> Occurrence: 1
Word: contrast -> Occurrence: 1
Word: palpitating -> Occurrence: 1
Word: sinuous -> Occurrence: 1
Word: dive -> Occurrence: 1
Word: glitter -> Occurrence: 1
Word: tumbled -> Occurrence: 1
Word: flagged -> Occurrence: 2
Word: ting -> Occurrence: 1
Word: sovereigns -> Occurrence: 1
Word: flagging -> Occurrence: 1
Word: youwith -> Occurrence: 1
Word: minemy -> Occurrence: 1
Word: creatures -> Occurrence: 1
Word: sneer -> Occurrence: 1
Word: realising -> Occurrence: 1
Word: toward -> Occurrence: 1
Word: learnt -> Occurrence: 1
Word: somethingmuch -> Occurrence: 1
Word: notwithstanding -> Occurrence: 2
Word: hunters -> Occurrence: 1
Word: titledeeds -> Occurrence: 1
Word: depart -> Occurrence: 1
Word: earthbox -> Occurrence: 6
Word: suppresshe -> Occurrence: 1
Word: unselfishness -> Occurrence: 1
Word: itlay -> Occurrence: 1
Word: perfunctory -> Occurrence: 1
Word: cheered -> Occurrence: 1
Word: peoplefor -> Occurrence: 1
Word: breakfastor -> Occurrence: 1
Word: companionship -> Occurrence: 1
Word: threaten -> Occurrence: 1
Word: recklessly -> Occurrence: 1
Word: clinging -> Occurrence: 1
Word: narration -> Occurrence: 1
Word: radiant -> Occurrence: 2
Word: teethremembering -> Occurrence: 1
Word: outcast -> Occurrence: 1
Word: fightthat -> Occurrence: 1
Word: saddest -> Occurrence: 1
Word: worser -> Occurrence: 1
Word: darken -> Occurrence: 1
Word: shrivelling -> Occurrence: 1
Word: core -> Occurrence: 1
Word: knuckles -> Occurrence: 1
Word: flinch -> Occurrence: 4
Word: aiming -> Occurrence: 1
Word: deari -> Occurrence: 1
Word: itthat -> Occurrence: 1
Word: angermay -> Occurrence: 1
Word: deny -> Occurrence: 1
Word: treasured -> Occurrence: 1
Word: heartbroken -> Occurrence: 1
Word: sorely -> Occurrence: 1
Word: stricken -> Occurrence: 4
Word: resisting -> Occurrence: 1
Word: prevailed -> Occurrence: 1
Word: dividing -> Occurrence: 1
Word: yearning -> Occurrence: 3
Word: chooses -> Occurrence: 1
Word: meantimethe -> Occurrence: 1
Word: perfection -> Occurrence: 1
Word: wronged -> Occurrence: 1
Word: despicable -> Occurrence: 1
Word: poorer -> Occurrence: 1
Word: reefwards -> Occurrence: 1
Word: anchor -> Occurrence: 5
Word: blasts -> Occurrence: 1
Word: march -> Occurrence: 1
Word: wearyweary -> Occurrence: 1
Word: mattress -> Occurrence: 2
Word: forbade -> Occurrence: 1
Word: morningonce -> Occurrence: 1
Word: oblongs -> Occurrence: 1
Word: matured -> Occurrence: 1
Word: hypnotise -> Occurrence: 12
Word: smilea -> Occurrence: 1
Word: ousted -> Occurrence: 1
Word: commenced -> Occurrence: 1
Word: trip -> Occurrence: 1
Word: crisis -> Occurrence: 1
Word: perspiration -> Occurrence: 2
Word: dreaminess -> Occurrence: 1
Word: impose -> Occurrence: 1
Word: current -> Occurrence: 1
Word: rigid -> Occurrence: 1
Word: lighter -> Occurrence: 1
Word: dreamily -> Occurrence: 1
Word: interpreting -> Occurrence: 1
Word: lapping -> Occurrence: 8
Word: glean -> Occurrence: 1
Word: stamping -> Occurrence: 1
Word: tinkle -> Occurrence: 1
Word: capstan -> Occurrence: 1
Word: rachet -> Occurrence: 1
Word: stilloh -> Occurrence: 1
Word: risen -> Occurrence: 3
Word: stared -> Occurrence: 1
Word: wherever -> Occurrence: 2
Word: weighing -> Occurrence: 2
Word: sentence -> Occurrence: 1
Word: wile -> Occurrence: 2
Word: wouldunless -> Occurrence: 1
Word: comfortably -> Occurrence: 1
Word: patted -> Occurrence: 1
Word: dreadedsince -> Occurrence: 1
Word: xxiv -> Occurrence: 1
Word: searchif -> Occurrence: 1
Word: resourcehis -> Occurrence: 1
Word: earthwork -> Occurrence: 1
Word: entente -> Occurrence: 1
Word: discover -> Occurrence: 4
Word: pursue -> Occurrence: 3
Word: finite -> Occurrence: 1
Word: suffers -> Occurrence: 1
Word: winso -> Occurrence: 1
Word: octoberwhen -> Occurrence: 2
Word: considerably -> Occurrence: 1
Word: certainty -> Occurrence: 2
Word: longforgotten -> Occurrence: 1
Word: crisp -> Occurrence: 1
Word: disbelieve -> Occurrence: 1
Word: lasts -> Occurrence: 2
Word: disbelief -> Occurrence: 1
Word: crystal -> Occurrence: 1
Word: guiding -> Occurrence: 2
Word: investigations -> Occurrence: 1
Word: mour -> Occurrence: 1
Word: omne -> Occurrence: 1
Word: ignotum -> Occurrence: 1
Word: magnifico -> Occurrence: 1
Word: lloyds -> Occurrence: 4
Word: blackseabound -> Occurrence: 1
Word: czarina -> Occurrence: 17
Word: catherine -> Occurrence: 17
Word: doolittles -> Occurrence: 2
Word: wharf -> Occurrence: 3
Word: soh -> Occurrence: 1
Word: goings -> Occurrence: 1
Word: crackle -> Occurrence: 1
Word: nevertheless -> Occurrence: 1
Word: straw -> Occurrence: 1
Word: halt -> Occurrence: 2
Word: gangplank -> Occurrence: 2
Word: quickwith -> Occurrence: 1
Word: bloodfor -> Occurrence: 1
Word: placeof -> Occurrence: 1
Word: bloodbefore -> Occurrence: 1
Word: tidewith -> Occurrence: 1
Word: intrude -> Occurrence: 1
Word: frenchmenwith -> Occurrence: 1
Word: bloodin -> Occurrence: 1
Word: shipwith -> Occurrence: 1
Word: ofwell -> Occurrence: 1
Word: dense -> Occurrence: 1
Word: enveloped -> Occurrence: 1
Word: polyglotvery -> Occurrence: 1
Word: polyglotpolyglot -> Occurrence: 1
Word: stowed -> Occurrence: 1
Word: boxold -> Occurrence: 1
Word: bloodwere -> Occurrence: 1
Word: offend -> Occurrence: 1
Word: swears -> Occurrence: 1
Word: exceeded -> Occurrence: 1
Word: mariners -> Occurrence: 1
Word: ebb -> Occurrence: 1
